City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
226,nicoya,10.1483,-85.452,24.94,96,100,0.83,CR,1693382769
227,praia da vitoria,38.7333,-27.0667,20.98,92,78,2.9,PT,1693382769
228,tobelo,1.7284,128.0095,28.01,77,73,1.01,ID,1693382770
229,uray,60.1247,64.7758,12.54,94,100,5.14,RU,1693382770
230,coquimbo,-29.9533,-71.3436,12.14,88,0,2.81,CL,1693382771
231,eyl,7.9803,49.8164,32.77,41,36,12.33,SO,1693382771
232,lerwick,60.1545,-1.1494,13.0,83,0,3.62,GB,1693382772
233,sinop,41.7711,34.8709,25.24,35,0,0.98,TR,1693382773
234,khandyga,62.6667,135.6,23.54,58,57,1.6,RU,1693382773
235,ciudad lazaro cardenas,17.9583,-102.2,26.47,86,43,1.45,MX,1693382774
236,westport,41.1415,-73.3579,22.9,92,100,2.06,US,1693382774
237,san andres,12.5847,-81.7006,29.01,84,20,3.6,CO,1693382775
238,bangassou,4.7413,22.8184,26.95,69,96,1.78,CF,1693382775
239,riosucio,5.4216,-75.7032,16.11,86,59,0.54,CO,1693382776
240,tsiombe,-25.3,45.4833,24.59,45,0,8.41,MG,1693382776
241,talcahuano,-36.7167,-73.1167,10.08,83,64,3.41,CL,1693382776
242,twon-brass,4.3151,6.2418,25.74,82,100,3.71,NG,1693382777
243,qusmuryn,52.4503,64.6311,11.31,75,100,10.28,KZ,1693382778
244,fort st. john,56.2499,-120.8529,15.2,60,37,1.42,CA,1693382778
245,berdigestyakh,62.0989,126.6992,25.88,36,61,2.76,RU,1693382778
246,saint-denis,48.9167,2.3333,16.77,87,100,4.12,FR,1693382779
247,kruisfontein,-34.0033,24.7314,28.1,15,0,7.1,ZA,1693382779
248,port lincoln,-34.7333,135.8667,12.03,68,100,5.66,AU,1693382780
249,coahuayana de hidalgo,18.7,-103.6583,25.56,94,95,1.51,MX,1693382781
250,mahina,-17.5065,-149.489,24.87,78,75,6.17,PF,1693382781
251,sal rei,16.1833,-22.9167,27.11,94,75,2.06,CV,1693382782
252,penafiel,41.2084,-8.2829,17.83,88,12,0.45,PT,1693382782
253,badger,64.8,-147.5333,15.93,90,75,2.57,US,1693382752
254,misratah,32.3754,15.0925,27.6,57,75,4.51,LY,1693382513
255,howard springs,-12.497,131.047,29.95,46,60,4.31,AU,1693382783
256,kingston,17.997,-76.7936,29.53,82,26,6.69,JM,1693382784
257,vondrozo,-22.8167,47.2833,18.89,64,55,3.03,MG,1693382784
258,itaituba,-4.2761,-55.9836,23.17,63,0,0.75,BR,1693382784
259,andovoranto,-18.95,49.1,22.28,68,96,6.87,MG,1693382785
260,iskateley,67.6803,53.1512,12.05,66,100,3.69,RU,1693382785
261,general acha,-37.377,-64.6043,11.33,47,85,4.62,AR,1693382786
262,yaren,-0.5472,166.916,29.21,72,41,2.83,NR,1693382786
263,laascaanood,8.4774,47.3597,29.86,37,27,13.76,SO,1693382787
264,metlili chaamba,32.2667,3.6333,29.46,31,50,5.26,DZ,1693382788
265,rakops,-21.0167,24.3333,17.73,40,0,5.2,BW,1693382788
266,port elizabeth,-33.918,25.5701,25.16,29,0,1.03,ZA,1693382707
267,zhijiang,30.4214,111.7533,29.95,54,99,2.56,CN,1693382789
268,rabo de peixe,37.8,-25.5833,20.73,83,20,2.06,PT,1693382790
269,vila franca do campo,37.7167,-25.4333,21.23,74,94,2.08,PT,1693382791
270,el nido,11.1858,119.3956,28.29,78,100,8.38,PH,1693382791
271,flekkefjord,58.2971,6.6607,15.53,75,82,3.61,NO,1693382792
272,sa kaeo,13.75,102.3333,28.57,80,85,4.05,TH,1693382733
273,neiafu,-18.65,-173.9833,23.51,68,95,10.71,TO,1693382793
274,quepos,9.4236,-84.1652,26.68,87,100,0.79,CR,1693382794
275,urzhum,57.1141,49.9996,17.43,40,49,4.93,RU,1693382795
276,shalqar,47.8333,59.6,16.58,50,100,9.47,KZ,1693382795
277,genhe,50.7833,121.5167,21.08,42,100,3.7,CN,1693382796
278,tahoua,14.8888,5.2692,29.95,56,100,7.85,NE,1693382796
279,espelkamp,52.3833,8.6167,16.12,79,54,3.89,DE,1693382797
280,nchelenge,-9.3451,28.734,25.09,37,0,1.28,ZM,1693382798
281,khabarovsk,48.4808,135.0928,15.89,100,100,5.0,RU,1693382598
282,sengkang,-4.1279,120.0297,31.36,43,0,4.73,ID,1693382799
283,lethem,3.3803,-59.7968,26.42,70,73,3.58,GY,1693382800
284,benbrook,32.6732,-97.4606,28.36,54,0,3.09,US,1693382800
285,palmer,42.1584,-72.3287,21.77,85,100,1.54,US,1693382801
286,borskoye,53.0333,51.7167,19.36,34,100,8.55,RU,1693382801
287,punta arenas,-53.15,-70.9167,1.74,86,100,3.76,CL,1693382802
288,enewetak,11.3474,162.3373,28.23,81,71,4.41,MH,1693382802
289,kamianske,48.5113,34.6021,27.84,22,0,4.83,UA,1693382674
290,spas-klepiki,55.1347,40.1767,18.3,55,98,0.74,RU,1693382803
291,norwich,52.6278,1.2983,14.56,88,40,4.63,GB,1693382804
292,andrelandia,-21.7397,-44.3092,15.59,86,100,0.48,BR,1693382804
293,arauca,7.0847,-70.7591,22.64,98,100,1.62,CO,1693382805
294,newman,37.3138,-121.0208,21.7,65,0,1.75,US,1693382805
295,anloga,5.7947,0.8973,25.85,85,100,5.88,GH,1693382805
296,novyy urengoy,66.0833,76.6333,15.06,46,94,3.4,RU,1693382806
297,kapuskasing,49.4169,-82.4331,0.93,92,0,1.18,CA,1693382806
298,thompson,55.7435,-97.8558,12.97,82,62,2.62,CA,1693382807
299,na wa,17.4897,104.1006,31.22,62,52,1.85,TH,1693382807
300,tyukalinsk,55.8732,72.1967,20.89,43,100,6.88,RU,1693382807
301,lib,8.3122,167.3766,28.5,78,71,5.87,MH,1693382808
302,machico,32.7,-16.7667,24.28,78,75,4.63,PT,1693382809
303,mazagao,-0.115,-51.2894,25.03,96,15,1.56,BR,1693382809
304,hobyo,5.3505,48.5268,29.13,60,2,11.17,SO,1693382810
305,saint-pierre,-21.3393,55.4781,24.76,83,100,6.69,RE,1693382810
306,avanigadda,16.0215,80.9181,36.64,46,34,4.14,IN,1693382811
307,kievka,50.2619,71.5514,19.66,53,100,10.25,KZ,1693382812
308,togur,58.3631,82.8265,21.86,49,18,3.23,RU,1693382812
309,kourou,5.1552,-52.6478,24.03,91,9,1.88,GF,1693382813
310,waat,51.1454,6.4958,19.31,80,0,2.57,DE,1693382813
311,levuka,50.1834,-105.4011,21.58,41,0,7.03,CA,1693382814
312,kyaikkami,16.08,97.5675,28.04,80,100,5.69,MM,1693382814
313,fortuna,40.5982,-124.1573,16.07,96,75,4.63,US,1693382814
314,detroit lakes,46.8172,-95.8453,14.03,95,40,0.0,US,1693382815
315,greenville,35.6127,-77.3663,23.4,99,100,0.0,US,1693382815
316,princeville,45.7668,-61.2985,19.68,97,100,2.57,CA,1693382816
317,kenora,49.8167,-94.4337,12.1,87,0,1.34,CA,1693382816
318,forster,-32.1667,152.5167,18.54,79,100,5.02,AU,1693382817
319,jokioinen,60.8016,23.48,14.07,98,100,3.11,FI,1693382817
320,aasiaat,68.7098,-52.8699,2.63,89,100,2.79,GL,1693382818
321,arno,60.1167,18.6333,15.44,95,100,0.49,SE,1693382818
322,vlore,40.4667,19.4897,24.53,56,28,3.84,AL,1693382795
323,puerto baquerizo moreno,-0.9,-89.6,23.6,84,100,4.98,EC,1693382819
324,blythe,33.6103,-114.5964,36.25,34,0,4.12,US,1693382819
325,la sarre,48.8002,-79.1996,5.21,95,98,4.07,CA,1693382820
326,kuching,1.55,110.3333,34.12,55,40,1.54,MY,1693382409
327,howrah,22.5892,88.3103,35.0,59,75,3.6,IN,1693382821
328,kratie,12.4881,106.0188,31.66,63,100,1.66,KH,1693382623
329,charters towers,-20.1,146.2667,23.31,26,70,1.71,AU,1693382823
330,aldinga beach,-35.2793,138.4604,14.68,70,81,5.02,AU,1693382686
331,paola,39.3599,16.0396,22.66,68,86,6.05,IT,1693382824
332,vilyuysk,63.7553,121.6247,26.6,42,92,3.73,RU,1693382825
333,gadzhiyevo,69.2551,33.3362,13.52,75,89,6.66,RU,1693382825
334,isangel,-19.55,169.2667,21.86,91,100,10.13,VU,1693382826
335,poltavka,54.3663,71.7632,18.73,50,100,4.39,RU,1693382826
336,barranca,-10.75,-77.7667,18.2,82,96,4.27,PE,1693382827
337,jayapura,-2.5333,140.7,30.66,80,16,3.32,ID,1693382677
338,pisco,-13.7,-76.2167,15.01,88,6,1.03,PE,1693382828
339,dakhla,23.6848,-15.958,20.82,84,70,6.63,EH,1693382828
340,luderitz,-26.6481,15.1594,17.68,66,13,1.56,NA,1693382829
341,boende,-0.2167,20.8667,25.21,81,99,0.62,CD,1693382830
342,chokwe,-24.5333,32.9833,20.72,71,100,2.34,MZ,1693382830
343,les anglais,18.3054,-74.2197,27.91,82,54,4.21,HT,1693382831
